age,income,credit_score,loan_term,loan_amount,monthly_installment,interest_rate,repayment_status
42,93708,492,14,7000,50.1360460669356,7.955086128255644,1
36,73583,610,23,14000,145.7811827472845,11.794221915458225,1
36,52889,645,14,14000,144.9609738231187,11.456730128426862,1
32,55471,501,20,7000,59.51751628951307,9.59284633435427,1
50,92871,637,22,14000,81.49946077166707,6.646134371805344,1
34,85522,554,22,7000,71.74585563625848,11.714830173480774,1
53,109913,451,13,10000,96.13162323475764,10.620388213208315,1
25,65380,476,12,7000,45.323228732841955,7.1256766342336375,1
34,145135,496,16,10000,98.80476797090809,10.945867666298195,1
44,76970,356,24,7000,66.05205947898915,10.853142708576092,1
29,112769,313,35,10000,98.75718565319252,11.516913058078455,1
37,144180,592,23,20000,188.6829188776621,10.841248899636863,1
40,114976,631,18,20000,203.13834833814641,11.446743710206773,1
48,133361,660,12,20000,93.27473982151349,5.135390115973641,1
35,125826,446,20,10000,75.76395962784721,8.514970236801618,1
61,128459,486,36,10000,97.51355598016511,11.375944408135348,1
46,147115,508,28,10000,77.91487326687664,8.991240521487006,1
34,119689,446,25,10000,100.00390748289915,11.380233707774803,1
61,147069,571,35,10000,97.20514695771638,11.340493033282,1
43,119106,701,12,35000,319.71254590326885,10.058446905287612,1
24,134141,624,25,20000,114.66336247959823,6.605057824613826,1
50,81100,523,22,7000,41.65216194638908,6.7450749301293245,1
46,104680,484,21,10000,75.8251646302628,8.640828181290802,1
48,111923,326,16,10000,90.99813018470543,10.169138200879528,1
38,130573,403,32,10000,55.24114223963813,6.423252837009828,1
24,61142,416,25,7000,63.24685331078526,10.408522823447408,1
40,71747,519,36,7000,55.544777273796015,9.25585079658098,1
33,128243,522,23,10000,81.95970852177147,9.413570560441476,1
37,148973,622,29,20000,131.50055259173706,7.612379075153022,1
59,145938,502,36,10000,98.1186886946879,11.44968748072469,1
42,96366,635,35,14000,93.185847963733,7.765224249308933,1
39,128434,683,27,35000,318.5294240777641,10.512594404966702,1
53,116804,531,36,10000,82.98156734461641,9.687158993560047,1
57,146313,424,30,10000,71.40180916847993,8.249951862714408,1
51,98422,346,12,7000,74.23318006640882,11.67086264647297,1
24,57762,538,24,7000,61.09323311864782,10.045228600768958,1
59,117065,600,12,20000,136.41442053729153,7.511264978788622,1
24,75960,497,36,7000,63.869618848696874,10.64431694228013,1
25,95742,473,36,7000,37.111452273067016,6.182294418059189,1
41,33304,654,32,8000,47.49716252985078,6.881265113987576,1
40,75522,460,20,7000,37.11275013923456,6.008778598910714,1
50,135678,478,18,10000,81.03836556075656,9.030019037605294,1
44,124688,446,27,10000,62.2561690883116,7.198645157557702,1
37,104164,542,24,10000,80.38931555360023,9.250102171082412,1
41,95453,482,36,7000,57.20194753276718,9.532239396625847,1
31,88945,589,24,14000,126.19034846323706,10.37117757643358,1
46,140671,717,23,35000,204.97360654733603,6.611809140869398,1
52,110124,491,29,10000,59.28689308613267,6.745142239654669,1
38,115660,317,18,10000,72.88978816438768,8.18503786831797,1
58,110327,459,19,10000,91.13929848625244,10.36232981669406,1
53,38699,641,20,8000,54.53976477314608,7.7250004367554395,1
38,92174,558,24,7000,51.39384002965615,8.444800729464689,1
37,129859,323,15,10000,67.64692934642,7.53679036195013,1
34,122859,716,13,35000,224.49924082298602,7.087846567694902,1
56,95070,403,19,7000,45.69921057722108,7.334387748196271,1
48,80796,480,24,7000,41.75622338382906,6.863783131898297,1
43,121478,398,16,10000,78.28125601230965,8.682622596972683,1
35,95132,373,29,7000,47.55383352992157,7.750824821364797,1
35,105121,488,32,10000,99.08281676145134,11.514718606794027,1
31,137951,639,12,20000,141.4317380049634,7.78109611373846,1
38,88328,377,15,7000,58.32519168198803,9.291973083718423,1
33,97570,446,17,7000,51.178258764097706,8.16158425984436,1
29,148985,319,12,10000,63.663063309364524,7.016720086361365,1
34,86692,320,24,7000,45.05185884507324,7.408912193396486,1
38,96454,322,27,7000,54.49563403918647,8.997219306070894,1
44,62120,450,12,7000,74.28415931324753,11.699399750535484,1
43,146266,340,22,10000,48.74318709228602,5.564614684179413,1
49,149107,684,36,35000,167.37285244517443,5.580467344595541,1
31,78169,446,19,7000,41.1327838785505,6.640744818881894,1
27,59036,486,14,7000,64.9478525093258,10.260864794150963,1
34,107308,509,21,10000,57.05295926965696,6.409805542064292,1
34,142489,613,32,20000,116.25866523967122,6.7524375963958985,1
39,116959,501,36,10000,88.41052088206825,10.319754265749042,1
35,114176,634,30,20000,130.8331188713745,7.572788831770569,1
44,84415,343,32,7000,47.02132612598565,7.801822199524918,1
49,105668,379,29,10000,55.48782128262856,6.4154592108972945,1
37,55024,434,32,7000,37.50677195402599,6.158243590159141,1
48,98719,724,21,24500,212.02059970985755,9.895206161555283,1
35,71342,333,24,7000,64.27130624418017,10.575912536133904,1
57,122512,701,24,35000,209.1765123858671,6.873478770936358,1
34,146792,337,21,10000,94.16468082206114,10.712374630162229,1
42,128749,501,29,10000,59.28424404381255,6.854148949308297,1
39,96476,508,34,7000,47.400954478717026,7.872858531950287,1
24,61159,623,36,14000,99.69605200659274,8.31191287654029,1
54,112809,522,31,10000,92.42929006183252,10.71823263629888,1
37,123893,677,27,35000,261.4176371814959,8.619591473802698,1
49,60150,522,12,7000,64.38282681982378,10.12382132702716,1
39,59592,419,18,7000,61.721627966215486,9.895020130598441,1
26,79460,322,33,7000,58.98965309900787,9.788731650990357,1
37,108244,618,30,20000,185.32444511206103,10.749550260648006,1
40,98317,586,24,14000,139.64228069282737,11.472238218163591,1
34,61942,598,28,14000,96.49319597401646,7.8972216513942035,1
26,142868,644,33,20000,169.62401050832048,9.861450235533725,1
40,83613,682,12,24500,228.9274334856098,10.283074863727048,1
42,104450,355,20,10000,46.51229985094358,5.284541501544098,1
41,109380,649,16,20000,115.1640628628461,6.463084924420308,1
63,141042,385,33,10000,79.45495316807781,9.205536947477574,1
53,69574,432,29,7000,53.44679987959027,8.844704166513374,1
38,105212,498,36,10000,59.52411846643537,6.944706758464115,1
27,91722,616,18,14000,101.11312037809108,8.138278659130853,1
30,122466,541,13,10000,77.63675975282338,8.606400024383436,1
29,138082,393,26,10000,87.11447545173296,9.993906804237431,1
56,110289,531,24,10000,71.95737156542675,8.278341245391896,1
40,145603,604,36,20000,99.95532724731201,5.831211496016052,1
23,106458,629,13,20000,207.58747534942245,11.460159399115252,1
49,111889,331,12,10000,100.78274610666364,11.121370435845073,1
33,133186,355,29,10000,61.96340241599811,7.173053568257653,1
46,131766,723,15,35000,197.01503505228916,6.2660727949275685,1
51,128929,487,24,10000,67.3808131793747,7.680017728358701,1
29,138487,590,14,20000,189.37678425876393,10.490546165657268,1
37,149786,468,20,10000,89.53654007826019,10.041787461355762,1
28,73317,506,12,7000,60.051863147935485,9.440450598617298,1
56,108181,461,36,10000,95.41860893275533,11.135593638232152,1
46,73586,546,21,7000,60.79138880308943,9.933244220199912,1
38,92173,555,24,7000,46.95281517337963,7.715401079137287,1
57,127345,482,33,10000,59.34834478242961,6.854374459166418,1
38,148357,709,22,35000,209.36864753125084,6.726225153009756,1
42,70065,643,12,14000,130.1268154227847,10.231814051006914,1
42,38621,641,16,8000,65.95198919886204,9.222103966605621,1
55,110118,498,22,10000,74.93539039407244,8.378477978160635,1
46,97667,379,17,7000,59.96382100069039,9.568371569750788,1
46,101984,362,24,10000,63.98560528767424,7.361877467187204,1
62,119629,557,24,10000,58.62161923320446,6.748667656651652,1
54,91957,645,24,14000,111.74965624093642,9.074739524274289,1
29,97521,402,15,7000,68.72278712615939,10.919144189527788,1
48,105593,643,36,20000,165.19607887141981,9.641986711498056,1
23,61319,668,24,14000,79.77912459384902,6.554111927128028,1
37,130471,622,24,20000,142.7629648295322,8.21201720170378,1
41,121485,396,19,10000,74.48787926464159,8.309376694789995,1
47,51816,400,30,7000,49.29088683181479,8.160683981789342,1
32,86702,648,24,14000,91.20943888147673,7.49762406458734,1
42,111224,361,25,10000,54.57873695172145,6.186673363084486,1
26,75418,381,36,7000,37.15848419417735,6.191963110115785,1
56,89914,639,22,14000,106.25813590604022,8.689552799644117,1
50,73489,636,24,14000,119.50491077329562,9.820732220969044,1
25,80423,306,31,7000,61.35058085932929,10.160787986377581,1
29,102341,483,28,10000,51.73023489951638,5.990243571850479,1
52,88765,412,33,7000,43.57793503555673,7.248328558086179,1
28,73296,509,12,7000,74.89276391923478,11.795297493668622,1
55,120169,560,12,10000,80.46308548321639,8.856673824655278,1
45,115160,530,28,10000,73.03000000873388,8.345091987613698,1
54,90632,673,12,24500,168.92285769325875,7.587067314787018,1
40,96528,385,18,7000,53.20060473545464,8.554240336427533,1
54,148501,460,30,10000,57.70787019344897,6.694136319482303,1
30,126078,613,21,20000,155.74115171142404,8.909014288622869,1
48,83666,678,18,24500,227.0695056459691,10.46123550405528,1
49,126399,523,18,10000,100.73992338494118,11.335561984778195,1
55,105446,656,33,20000,137.0938562953454,7.9471913970708705,1
38,96033,709,18,24500,163.1100109241779,7.505010976823858,1
36,51117,412,25,7000,40.33650663466769,6.640348550649479,1
30,102194,443,19,10000,69.81100285453958,7.901824477810025,1
52,126635,476,12,10000,85.88491426766389,9.456602592622835,1
39,134545,652,12,20000,160.99088540917276,8.858087329416264,1
53,120646,390,35,10000,81.95618275753186,9.547428695513663,1
26,72556,372,23,7000,48.42321492059373,7.95322121401901,1
57,85727,478,22,7000,41.6460466437777,6.796000257740692,1
54,128981,420,28,10000,75.3846511711437,8.601765617374141,1
34,79695,381,12,7000,37.739633317346104,5.931062551259971,1
38,115467,393,24,10000,75.98687010127637,8.744323246316826,1
45,71868,553,28,7000,51.01092584506543,8.424519928324534,1
34,129551,528,20,10000,94.18438169812867,10.571919221480266,1
29,95302,475,24,7000,45.463632611816564,7.470208401462857,1
37,100329,496,31,10000,86.05062067529083,10.001569040858007,1
47,51053,516,24,7000,46.66794951946541,7.665360450441907,1
37,146880,619,25,20000,193.81513699578383,11.171738265071843,1
29,130538,628,24,20000,141.36892771560923,8.129676324343237,1
54,87064,494,30,7000,32.0098256035989,5.297239458592239,1
36,70527,460,25,7000,47.05718785659375,7.748124930207664,1
37,144861,316,14,10000,60.59314733770762,6.792527828585396,1
34,148404,352,12,10000,76.38239823556806,8.404354434672207,1
33,114873,619,28,20000,150.33194371354347,8.67693269288808,1
42,66030,456,29,7000,46.44120924597743,7.703552609470169,1
27,107894,519,30,10000,61.12126457428251,7.085074189907914,1
47,83740,645,34,14000,71.83117618881259,5.977244418663191,1
29,99408,485,12,7000,56.39054761930058,8.870903245635727,1
32,133136,609,12,20000,148.9115033660005,8.195249283527097,1
51,103423,354,36,10000,46.246648140927824,5.395723310697391,1
48,94356,596,13,14000,87.38257815704448,6.888038771237959,1
51,69044,538,36,7000,46.75875302963325,7.794640388706139,1
41,148693,521,15,10000,97.4239409751446,10.82973009040125,1
55,89920,713,24,24500,116.1700884614059,5.454114455374601,1
36,110278,549,36,10000,51.567576912147544,6.02083554611764,1
37,123756,699,36,35000,281.3996221446805,9.385347050455882,1
38,101078,637,31,20000,154.12006321136488,8.962607236797146,1
30,94254,696,31,24500,217.75972037938547,10.27820272692209,1
49,74283,507,36,7000,48.03665869022481,8.006320743717321,1
64,113871,315,21,10000,84.11378541041643,9.616786651446244,1
40,119745,427,13,10000,99.78886946022446,11.010868062764999,1
27,68119,519,36,7000,66.15007954765929,11.027410577825234,1
29,106585,481,21,10000,94.39498989781806,10.752969300817144,1
61,83526,677,13,24500,135.9688893742971,6.132266404579223,1
62,94131,508,24,7000,62.28097546604119,10.241416560967865,1
63,127115,723,14,35000,327.231565329741,10.35970806714879,1
40,49720,626,36,8000,48.93819103242315,7.137282979126508,1
37,123040,618,36,20000,103.81452709647739,6.057994860613565,1
28,70531,612,24,14000,93.47860155686088,7.684540357738187,1
51,112340,472,24,10000,87.94429780520568,10.120119996577605,1
27,81864,394,12,7000,55.6469233874046,8.749073040926744,1
50,104520,446,16,10000,70.10677413128428,7.80579922410881,1
41,109642,452,31,10000,58.51539672571697,6.778348623026744,1
26,101911,448,18,10000,83.29718611644734,9.418756292804774,1
50,78336,546,18,7000,66.39027103512673,10.578223768727769,1
30,119588,655,24,20000,138.6012958671249,7.968867578570395,1
35,136339,493,24,10000,94.40779698049975,10.861700289095868,1
46,98248,437,36,7000,60.91959733138547,10.159609970962736,1
52,111933,593,31,20000,128.18919201692808,7.394191205539484,1
36,126816,391,36,10000,64.09915446246984,7.476867217166248,1
47,62959,620,12,14000,134.5971746664488,10.581180567439048,1
46,123335,630,21,20000,110.15847137691728,6.236106374330875,1
32,118739,509,35,10000,61.38742456725897,7.138813135518797,1
22,112908,490,24,10000,67.37284200923627,7.747734565627797,1
44,67419,325,23,7000,67.90603108327902,11.131846242403654,1
28,34036,618,12,8000,70.98002776945873,9.768104586925125,1
60,82097,697,34,24500,196.547251241533,9.33350953206906,1
43,135185,643,35,20000,97.25446227193717,5.6695972683803895,1
26,92825,388,22,7000,50.807525353937976,8.309815538500018,1
45,143069,441,21,10000,81.66902909180422,9.33736418580983,1
28,148420,707,12,35000,342.36502135295257,10.784765627792094,1
38,57665,368,26,7000,59.40358051437143,9.78419689890534,1
30,95221,702,32,24500,219.35538323237103,10.384569495292867,1
52,91004,687,15,24500,216.53175449786755,9.826864697380767,1
45,66948,355,34,7000,69.90825462378287,11.638679979066207,1
29,72918,661,24,14000,84.55653566764398,6.9504164609880394,1
32,79940,429,19,7000,57.79280567007957,9.317688362905901,1
52,133691,546,12,10000,83.52611063439483,9.194462083492605,1
53,135069,527,32,10000,74.48944783956443,8.64809880832772,1
43,103011,621,12,20000,184.25238517928148,10.142531203725573,1
32,73040,662,24,14000,99.89771858874141,8.210854403289733,1
29,78955,437,35,7000,55.350029845594676,9.214021652087226,1
23,80674,505,12,7000,62.565455829995855,9.837671244458104,1
46,83491,609,30,14000,116.86281576440287,9.677579703754585,1
30,141323,639,36,20000,106.07093028366667,6.190511986823382,1
48,146075,410,24,10000,91.18207703427146,10.493318951481491,1
52,122008,402,28,10000,76.88303062338443,8.874496769666816,1
57,135685,410,30,10000,65.59403421893015,7.5221479939461595,1
31,146107,360,34,10000,98.7440562887668,11.505416154631181,1
32,87181,503,24,7000,62.90460811217062,10.335417003060343,1
53,139622,496,28,10000,74.79228244030409,8.637921120352146,1
41,108157,630,32,20000,189.28155617775474,11.009547025421742,1
33,145145,497,14,10000,102.46194575759246,11.314129192756617,1
51,126157,622,12,20000,169.09156541157347,9.309916549205397,1
29,107324,631,26,20000,117.58429772114987,6.795319253335219,1
40,137840,413,34,10000,56.48872962689347,6.578375222533146,1
31,137893,645,12,20000,128.92370802298453,7.093751535705446,1
26,149436,427,36,10000,98.68765991175432,11.518139352939986,1
22,143434,724,36,35000,248.30249465710108,8.28048011889424,1
34,63898,530,24,7000,40.74467949730898,6.693556238120987,1
43,81329,493,17,7000,69.1236525101953,10.982049832410006,1
62,142060,676,31,35000,311.0506793309236,10.30517091299348,1
35,103570,361,24,10000,55.18998513679514,6.344272565697602,1
45,148636,737,14,35000,222.7878440625835,7.051089724902848,1
45,83126,447,30,7000,38.85253374124957,6.430541487116481,1
38,131602,649,14,20000,185.0478010977028,10.251348010363444,1
25,113186,333,24,10000,79.89140979250229,9.194039143523435,1
32,105718,464,36,10000,76.67151530861281,8.947098970302434,1
44,104674,471,24,10000,76.2075537475231,8.771412594652906,1
48,96171,405,36,7000,46.4679309106837,7.747700241732922,1
31,140615,551,35,10000,54.16710463334814,6.315299672757044,1
26,113124,635,16,20000,136.45053127669783,7.627103337902155,1
43,86787,619,19,14000,92.44027975439107,7.5006012261599,1
43,127393,602,26,20000,189.31223879002593,10.918088250218176,1
50,88997,445,24,7000,56.38870699217001,9.271291866236584,1
39,110302,415,29,10000,71.53004424243808,8.260479343641022,1
38,115329,603,12,20000,123.36394539470422,6.788775066005372,1
40,91010,471,24,7000,68.2346428940113,11.216330028951331,1
37,76747,442,21,7000,50.873492450210925,8.290220362969862,1
64,127349,373,18,10000,81.58938208176312,9.184941853987038,1
